Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
8701,[*]CC(C)(C)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O[*])c1,2.394754469,4.8839,
8705,[*]CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1cccc(C(=O)NC(=O)O[*])c1,2.05588167,4.7494,
8717,[*]c1ccc(N2C(=O)N([*])C2=O)cc1,2.745644103,4.9563,
8719,[*]c1ccc(Oc2ccc(N3C(=O)N([*])C3=O)cc2)cc1,2.800482135,4.4993,
8755,[*]c1cc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)cc(C(F)(F)F)c1,2.303181318,3.2484,
8756,[*]c1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,1.265054485,3.1738,
8765,[*]c1nc2c(n1C)C(=O)N([*])C2=O,1.516716875,4.02,
8778,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,0.52273391,2.7665,
8779,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,0.727536987,2.8988,
8781,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5c(C(F)(F)F)c4c3=O)cc2C)c(C)c1,0.37841301,2.5777,
8782,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2C)c(C)c1,0.5539049,2.6846,
8786,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,1.219133261,3.2146,
8798,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,0.988651501,3.6664,
8860,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,0.273235735,2.8211,
8861,[*]c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,1.678042261,2.4828,
8862,[*]c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,0.657537456,2.4675,
8868,[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,3.189044703,5.4207,
8941,[*]CC(=O)OCCCCCCOC(=O)Cn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,0.94056837,3.6959,
9062,[*]c1ccc(CCc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,2.343279064,3.5244,
9074,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CC)CC)n1,1.962562974,2.679,
9083,[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,3.873969764,4.4184,
9084,[*]C=CC1CC([*])C2C(=O)N(c3cccc(C)c3)C(=O)C12,3.703088259,4.5667,
9085,[*]C=CC1CC([*])C2C(=O)N(c3ccc(C)cc3)C(=O)C12,3.401058126,5.1862,
9090,[*]Nc1ccc(NC(=S)NC(=O)c2ccc(C(=O)NC([*])=S)cc2)cc1,1.184200917,2.7285,
9091,[*]Nc1ccc(NC(=S)NC(=O)c2cccc(C(=O)NC([*])=S)c2)cc1,2.18864492,3.381,
9098,[*]c1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.518477233,2.5118,
9133,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC)c(OC)c1,0.686198695,2.2535,
9134,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2F)c(F)c1,0.420499339,2.7762,
9204,[*]CCCCCCCCN1C(=O)CC(C2C=C(C)C3C(=O)N([*])C(=O)C3C2)C1=O,2.876942918,5.4673,
9205,[*]CCCCCn1c(=O)c2ccc3c4ccc5c(=O)n([*])c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,0.439397396,1.9843,
9207,[*]CCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)n([*])c(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,0.80362892,2.0018,
9235,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc6nc([*])oc(=O)c6c5)c(=O)c4cc3c2=O)cc1,0.312410159,2.6215,
9299,[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N([*])C4=S)cc3)cc2)cc1,2.944903078,3.1443,
9306,[*]c1cc(C(=O)NCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,1.191794696,3.2713,
9316,[*]C=CC1CC([*])C2C(=O)N(CCCCCC)C(=O)C12,3.91854487,4.4782,
9332,[*]CC(C)C1C(=O)N(CCC)C(=O)C1[*],3.86108069,5.862,
9348,[*]C(=O)Nc1cccc(C#Cc2cccc(N3C(=O)c4ccc([*])cc4C3=O)c2)c1,1.319970555,2.9195,
9350,[*]c1ccc(Oc2ccc3c(c2)C(=O)N([*])C3=O)cc1,1.494064,3.4268,
9520,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2C)c(C)c1,1.742646741,2.4968,
9522,[*]c1ccc(-c2ccc(-n3c(=O)c4c(F)c5c(=O)n([*])c(=O)c5c(F)c4c3=O)cc2OC)c(OC)c1,0.270499348,1.9563,
9542,[*]C(=O)c1ccc(N=Nc2ccc(C(=O)N3C(=O)N([*])C(CC)(CC)C3=O)cc2)cc1,0.812593826,3.2554,
9581,[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)c(C)c2)cc1C,2.964949447,4.8231,
9782,[*]CCCN1C(=O)C2C3C=CC(C4C(=O)N([*])C(=O)C34)C2C1=O,2.713290497,5.4635,
9885,[*]c1ccc(C(=O)Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.471053773,2.8175,
9888,[*]c1ccc(C(=O)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.556699786,2.402,
9903,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c([*])nc6c4)C5=O)cc3C2=O)cc1,0.875894843,2.4631,
9906,[*]c1ccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)ccc3[nH]2)cc1,0.668409297,2.1869,
9980,[*]c1ccc(SSc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,0.7812958,2.0072,
9983,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2Br)c(Br)c1,0.575816453,2.495,
10004,[*]c1cccc2c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cccc12,0.583447171,2.6101,
10014,[*]c1cc(C=NC(=S)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)ccc1Cl,0.516267777,2.0258,
10026,[*]CCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N([*])C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,3.104393173,3.6153,
10065,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc([*])cc5C4=O)c2)C3=O)n1,0.962946683,3.1626,
10093,[*]CCCCCCOC(=O)SC(=O)O[*],3.098959266,5.7553,
10097,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,2.986341725,5.7374,
10106,[*]C=Cc1ccc([*])c2c1C(=O)OC2=O,1.282956379,3.2587,
10107,[*]CC(C)(N=C=O)C1C(=O)OC(=O)C1[*],3.511993389,6.0042,
10114,[*]C1C(=O)OC(=O)C1C1C2CC(C(=O)OC3CCCCC3)C(C2)C1[*],4.159935655,6.058,
10117,[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,2.864881948,4.4774,
10138,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.188831837,4.8841,
10139,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCc3ccccc32)cc1,3.291280257,4.7779,
10141,[*]Oc1ccc(Cc2ccc(Cc3ccc(OC([*])=O)cc3)cc2)cc1,3.239710619,4.6825,
10148,[*]CCCCCCOC(=O)SNc1ccc(Cc2ccc(NSC(=O)O[*])cc2)cc1,2.870057212,3.9055,
10151,[*]C=CC1CC([*])C2(Cl)OC(=O)OC12Cl,2.434310974,4.8717,
10152,[*]OC(C)COC([*])=O,3.99057543,6.8711,
10153,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,3.93154518,4.6079,
10155,[*]OC1CCC(OC([*])=O)CC1,3.75919856,7.1614,
10156,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],4.163464428,6.5416,
10158,[*]CCOC(=O)O[*],4.080692712,7.4995,
10161,[*]Oc1ccc(C(C)(CCC#N)c2ccc(OC([*])=O)c(C)c2)cc1C,3.228484536,4.6886,
10163,[*]CC(OC(=O)OCC)C(COC(=O)O[*])OC(=O)OCC,4.088038886,6.9928,
10164,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,4.003716663,6.5845,
10165,[*]CC(O)C(O)COC(=O)O[*],3.885151367,6.72,
10166,[*]CC(OC=O)C(COC(=O)O[*])OC=O,4.027010559,7.0118,
10167,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,3.942041557,6.5157,
10168,[*]CC(OC(=O)C(=O)OCC)C(COC(=O)O[*])OC(=O)C(=O)OCC,2.756256994,4.9152,
10185,[*]CC(C)(C)COC(=O)O[*],4.143656292,6.9656,
10191,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1C,3.294669466,4.7674,
10193,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCCC2)cc1,3.498378814,5.2222,
10207,[*]Sc1ccc(Cc2ccc(SC([*])=O)cc2)cc1,3.509381177,4.3437,
10209,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,3.057282789,4.7047,
10213,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC([*])=O)cc2)cc1,3.10126109,4.9443,
10217,[*]Oc1ccc2c(c1)C(C)(c1ccc(OC([*])=O)cc1)CC2(C)C,3.48086608,4.8509,
10222,[*]OC1CCCCC1OC([*])=O,4.085977974,6.5485,
10225,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,3.463308089,4.8972,
10232,[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,3.143603961,5.0983,
10244,[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,2.22315246,3.9408,
10247,[*]CCCc1nc2cc(-c3ccc4[nH]c([*])nc4c3)ccc2[nH]1,3.292748641,4.3737,
10251,[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,1.114012511,3.7547,
10252,[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,1.484956111,4.1425,
10253,[*]CCN([*])C(=O)CO,3.531196727,5.8894,
10264,[*]CCCCc1nnc([*])n1N,3.029015594,5.5305,
10265,[*]CCc1nnc([*])n1N,3.884989462,6.022,
10268,[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,3.701757815,5.003,
10272,[*]C=Cc1cccc(C=Cc2cc([*])ncn2)c1,1.522312205,3.4447,
10273,[*]C=Cc1ccc(C=Cc2cc([*])ncn2)cc1,1.654390719,2.9914,
10274,[*]C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,1.593240337,2.7449,
10276,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,1.62423003,3.2515,
10277,[*]C=Cc1ccc(C=Cc2cc([*])nc(-c3ccccc3)n2)cc1,1.478879109,2.736,
10279,[*]c1ccc([*])[nH]1,2.869323305,2.3622,
10287,[*]C=Nc1cccc(N=Cc2cccc([*])n2)c1,1.706768845,3.2461,
10288,[*]c1ccc([*])n1C,2.935477103,2.5204,
10289,[*]Nc1ccc([*])cc1,3.388345578,4.2754,
10290,[*]Nc1ccc([*])cc1C,3.687232157,3.6225,
10296,[*]c1ccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,2.597463163,3.5933,
10297,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,2.541958878,3.4806,
10298,[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,3.370691696,4.4728,
10304,[*]c1nc(-c2ccccc2)nc(N([*])c2ccccc2)n1,2.356919007,3.9647,
10305,[*]c1nc(-c2ccccc2)nc(N([*])C)n1,2.51184767,4.2928,
10306,[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,2.527203486,4.0578,
10307,[*]Nc1nc([*])nc(-c2ccccc2)n1,2.139433172,4.1706,
10308,[*]c1nc(C)nc(N([*])c2ccccc2)n1,2.930863234,4.5166,
10309,[*]c1nc(C)nc(N([*])C)n1,2.723807069,4.3978,
10312,[*]c1nc(Oc2ccccc2)nc(N([*])c2ccccc2)n1,3.349666148,4.5972,
10314,[*]Nc1nc([*])nc(Cl)n1,2.111127234,4.4835,4.2584
10315,[*]c1nc(Cl)nc(N([*])c2ccccc2)n1,2.208452837,4.493,
10322,[*]Cc1ccc(CN2CCN([*])C(C)C2)cc1,3.794367527,4.6134,
10328,[*]c1ccc2[nH]c([*])nc2c1,2.499673951,3.5433,
10332,[*]CCc1cnc([*])cn1,2.863591612,4.0835,
10339,[*]c1ccc([*])nn1,1.434223408,3.5021,
10340,[*]N=Nc1ccc([*])cc1,0.357311956,1.7681,
10341,[*]N=Nc1cc([*])ccc1C,1.466384947,2.9764,
10350,[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,3.287959566,4.1847,
10351,[*]C1C=CC([*])N1,4.013520361,4.8228,
10353,[*]Nc1ccc([*])cc1OC,3.865525228,3.6964,
10354,[*]C1=CC2=CC([*])=NC2=N1,-1.22056729,1.1879,
10355,[*]C1=CC2=NC([*])=CC2=N1,-0.587510127,1.3597,
10359,[*]NS(=O)Nc1cccc([*])n1,3.111198813,4.2847,
10361,[*]c1ccc([*])nc1,1.681739437,3.0047,
10362,[*]C1=NC2=CC([*])C=CC2=C1,1.702206559,3.0661,
10372,[*]N=C1C=CC([*])C=C1C,2.200981823,3.586,
10373,[*]N=C1C=CC([*])C=C1Cl,2.364207934,3.9985,
10393,[*]c1cccc(-c2nc3cc(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,2.243013284,3.4864,
10397,[*]c1ccc(-c2ccc3nc([*])cc(-c4ccccc4)c3c2)cc1,1.803041204,2.9322,
10417,[*]Nc1cc([*])ccc1CCCCCC,3.653933052,4.087,
10423,[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,1.39538552,1.8734,
10425,[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccc(C(C)(C)C)cc21,1.548438449,2.1672,
10439,[*]C=Cc1ccc([*])nc1,0.854586366,1.9477,
10441,[*]Nc1ccc([*])cc1CO,3.334803961,3.8208,
10442,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,3.045238885,3.3958,
10448,[*]c1cc(C)c([*])[nH]1,3.43615451,2.4417,
10453,[*]Nc1ccc([*])c2cc3ccccc3cc12,2.129792013,2.2861,
10455,[*]c1cc(C(=O)CC)c([*])[nH]1,2.084591143,2.9235,
10456,[*]c1cc(-c2ccccc2)c([*])[nH]1,3.21058541,2.8604,
10457,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,2.963766188,3.4191,
10458,[*]c1ccc([*])n1C(=O)OCC,2.708692712,2.1791,
10460,[*]c1ccc([*])n1CCC(=O)NO,3.175415252,2.6795,
10461,[*]c1ccc([*])n1CCC(=O)OCC,3.191542201,2.7083,
10462,[*]c1ccc([*])n1C(=O)NO,1.846539763,2.3343,
10463,[*]c1ccc([*])n1CC(=O)NO,2.29404632,2.7285,
10465,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,2.859749504,3.9429,
10466,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)OCC,2.997993342,3.6156,
10467,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,2.506418391,3.8822,
10468,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,2.755480191,3.6128,
10469,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)NO,3.299192943,3.6799,
10472,[*]Nc1cc(OCC)c([*])cc1OCC,3.917038598,3.3328,
10479,[*]Nc1cc(C)c([*])cc1C,3.800808599,3.9301,
10485,[*]Nc1ccc([*])cc1CC,3.643426319,3.1433,
10486,[*]Nc1ccc([*])cc1CCC,3.608996637,3.137,
10488,[*]Nc1cc(C)c([*])cc1OC,3.381139056,3.1262,
10490,[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,3.880054181,3.4308,
10493,[*]c1cc(CCCC(=O)OCC)c([*])[nH]1,3.377415996,2.4986,
10495,[*]c1ccc(-c2ccc([*])nc2)cn1,1.912441199,3.5858,
10496,[*]c1cnc([*])c(C)c1,2.988220312,5.0872,
10497,[*]c1cc(C)c([*])cn1,2.565118283,4.3718,
10498,[*]c1ccc([*])c(C)n1,2.656092365,5.1028,
10499,[*]c1ncc(-c2cnc([*])c(C)c2)cc1C,1.873990679,3.5147,
10500,[*]c1ccc([*])c(CCCCCC)n1,3.016323298,4.6912,
10501,[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,2.351643331,3.9254,
10502,[*]N=C(O)N=C([*])N=C(N)N,1.396054409,3.3353,
10505,[*]N=Nc1ccc(-c2ccc([*])c(C)c2)cc1C,1.140542391,2.1576,
10506,[*]N=Nc1ccc(C=Cc2ccc([*])cc2)cc1,0.988014853,1.8934,
10511,[*]Nc1ccc([*])cc1S(=O)(=O)O,1.75943968,3.1216,
10513,[*]c1ccc2c(c1)c1ccccc1n2[*],2.82839838,3.8671,
10538,[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,0.969196921,2.1743,
10542,[*]NC1=CC(=O)C([*])=CC1=O,-0.222053831,1.9806,
10544,[*]N=C1C=CC(=NC2=CC(=O)C([*])=CC2=O)c2ccccc21,0.991527638,2.537,
10549,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,3.18097253,3.4388,
10550,[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,3.164863742,3.5708,
10551,[*]Nc1ccc([*])cc1Br,3.08883798,3.3926,
10552,[*]Nc1cc(Cl)c([*])cc1Cl,2.652186646,3.035,
10553,[*]Nc1ccc([*])c(Cl)c1Cl,3.219002184,4.5901,
10554,[*]Nc1c(Cl)cc([*])cc1Cl,3.140366596,4.6194,
10555,[*]Nc1cc(Br)c([*])cc1Br,2.703813636,3.0526,
10556,[*]Nc1c(Br)cc([*])cc1Br,2.895278873,4.4355,
10557,[*]C=Cc1ccc([*])n1C,2.059654084,1.4458,
10558,[*]C=Cc1ccc([*])n1CCCCCC,2.455482844,1.5933,1.3683
10560,[*]c1ccc2c(c1)c1cc([*])ccc1n2C,2.880237699,3.3599,
10561,[*]Nc1ccc([*])c2ccccc12,2.865583419,3.0325,
10562,[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,2.030645786,2.4765,
10566,[*]c1ccc2c(c1)c1cc([*])ccc1n2C=C,2.83290522,3.4473,
10568,[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,2.297640611,2.664,
10581,[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,3.972152031,4.0458,
10590,[*]c1c2ccccc2c([*])n1C,2.599662674,2.1822,
10595,[*]c1cn([*])c2ccccc12,3.27470275,4.1596,
10598,[*]Nc1cc([*])ccc1N,3.806428334,4.0673,
10599,[*]c1ccc([*])c2nccnc12,2.250265504,3.225,
10600,[*]c1ccc([*])c2nc(CC)c(CC)nc12,2.433563807,3.3408,
10601,[*]c1ccc([*])c2nc(CCCCCCC)c(CCCCCCC)nc12,2.474458035,3.0507,
10602,[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,2.500740946,3.2043,
10609,[*]c1cc(CCCCCC)c([*])[nH]1,3.341623251,2.7271,
10610,[*]c1cc(CCCCCCCCCCCCCCCC)c([*])[nH]1,3.716436811,2.9385,
10623,[*]Nc1cc(F)c([*])cc1F,2.600932881,3.9538,
10626,[*]Nc1ccc([*])cc1N,3.479096972,4.1618,
10628,[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,2.648700324,2.9513,
10641,[*]Nc1ccc([*])cc1I,3.093306285,4.4895,
10646,[*]c1[nH]c([*])c2c1CCC2,3.294500215,2.2689,
10667,[*]c1ccc([*])n1CCCCCC,3.471833018,2.6624,
10672,[*]Nc1ccc([*])cc1C(C)C,3.617139762,3.2671,
10676,[*]c1ccc([*])n1CC(=O)OC,2.508924753,2.4705,
10677,[*]c1ccc([*])n1CCC(=O)OC,3.124464686,2.6299,
10678,[*]c1ccc([*])n1C(C)C(=O)OC,3.488671782,2.7421,
10682,[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,4.023716257,4.6273,
10701,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,3.847084068,3.9219,
10703,[*]Nc1ccc([*])nc1,2.75755318,3.3373,
10722,[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,3.04990829,4.8637,
10726,[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,3.012532834,3.424,
10736,[*]CCN([*])C(=O)c1c(F)cccc1F,3.540387732,4.517,
10737,[*]CCN([*])C(=O)c1ccc(F)c(F)c1,2.996505317,4.8837,
10739,[*]CCN([*])C(=O)c1cc(F)ccc1F,3.14429288,4.5391,
10741,[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,3.407686763,4.6565,
10748,[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,2.524440372,4.201,
10767,[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,2.23245272,2.1865,
10777,[*]CCCN([*])C,3.820430163,4.769,
10778,[*]N=NNc1ccc(NN=Nc2ccc([*])cc2)cc1,1.650780939,2.0596,
10813,[*]CC(=O)C([*])c1ccc(F)cc1,2.505766107,4.1155,
10816,[*]CC(=O)C([*])C,2.530394739,4.7333,
10819,[*]CC(=O)C1CCC([*])C1=O,2.939174342,4.8678,
10826,[*]C=C1CCC(=Cc2ccc([*])cc2)C1=O,1.492913648,2.5715,
10833,[*]C(=O)C(=O)c1ccc(C=C2CCC(=Cc3ccc([*])cc3)C2=O)cc1,1.06077242,2.8497,
10843,[*]c1ccc(-c2ccc(S([*])(=O)=O)cc2)cc1,1.788712997,4.1818,
10883,[*]c1ccc(S([*])(=O)=O)cc1,1.052577089,3.8258,
10903,[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,2.085281555,3.6549,
10904,[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,2.874500977,4.0882,
10912,[*]Cc1cccc([*])c1O,3.48700027,4.4317,
10914,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,2.033906579,5.057,
10915,[*]c1ccc(C(C#N)(C#N)C([*])(C#N)C#N)cc1,1.787865116,4.6242,
10919,[*]C=Cc1cc(Cl)c([*])cc1Cl,1.705967297,3.2933,
10921,[*]c1cccc([*])c1N,3.146275365,3.9193,
10923,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,2.028423479,3.757,
10938,[*]c1ccc([*])c(N(C)C)c1,3.512884266,4.5763,
10940,[*]c1ccc([*])c(OC)c1N,3.664878003,4.7443,
10943,[*]c1ccc([*])c(C(=O)c2ccccc2)c1,1.902542876,3.9037,
10945,[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,2.366694429,4.2587,
10946,[*]c1ccc([*])c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,1.827987927,3.9946,
10947,[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,2.824411894,3.2592,
10948,[*]C(Cl)=C(c1ccccc1)c1ccc([*])cc1,1.787436674,2.8543,
10949,[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,2.538652987,3.8129,2.5883
10953,[*]c1cc([*])cc(OCCCCCCCCCCCC)c1,3.08027833,4.1758,
10957,[*]C=Cc1ccc([*])c(C(=O)OC)c1C(=O)OC,2.869095974,3.6705,
10960,[*]C#CC#Cc1ccc([*])cc1,1.085136551,2.103,
10963,[*]c1cc(OCC)c([*])cc1OC,3.345273195,3.6285,
10966,[*]C(OC)=C(OC)c1ccc([*])cc1,2.584462626,3.0807,
10967,[*]C(OC(C)=O)=C(OC(C)=O)c1ccc([*])cc1,2.589926149,4.0057,
10968,[*]C=Cc1cccc([*])c1,1.963061971,3.0058,
10969,[*]c1c(F)c(F)c([*])c(F)c1F,2.260571228,5.5133,3.0457
10982,[*]CCc1ccc([*])c(Cl)c1Cl,3.686168743,5.2304,
10995,[*]Oc1cc(Br)cc(Br)c1[*],3.269355134,3.8389,
11001,[*]C=Cc1cc(OC)c([*])cc1Br,2.216213821,1.9552,
11003,[*]Oc1cccc([*])c1C#N,2.069928496,4.3557,
11004,[*]C=Cc1ccc([*])c(F)c1,1.477462746,2.119,
11028,[*]c1cc([*])c(O)c(C=O)c1,1.743530735,3.2968,
11029,[*]c1cc(N=Nc2ccc(OC)cc2)cc([*])c1O,1.739600213,3.0692,
11030,[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,0.51146558,3.057,
11031,[*]c1cc(N=Nc2ccc(C(=O)O)cc2)cc([*])c1O,1.087500694,3.0234,
11036,[*]c1cc(OC)c([*])cc1OC,3.950895126,4.5598,
11055,[*]c1cc(C=O)cc([*])c1O,1.613626412,4.094,
11060,[*]c1cc([*])c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,1.352666697,2.8958,
11068,[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,2.004976026,3.0338,
11071,[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,2.255466149,3.394,
11080,[*]c1cc(C=Nc2cccc(C)c2)cc([*])c1O,2.214106437,3.5653,
11087,[*]c1cc([*])c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,1.4769092,3.1631,
11115,[*]CC([*])(F)C(=O)OCC(F)(F)F,3.059726827,6.5706,
11116,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)F,2.91278379,6.4082,
11117,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)F,4.034452629,6.7718,
11118,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,3.261896947,6.3444,
